timestamp,vent_vitesse_kmh,vent_direction,vent_rafales_kmh
2021-10-28 23:00:00,18.425,172.41666666666666,34.25833333333333
2021-10-29 00:00:00,18.908333333333335,173.58333333333334,35.516666666666666
2021-10-29 01:00:00,16.891666666666666,168.66666666666666,35.574999999999996
2021-10-29 02:00:00,16.891666666666666,171.25,32.074999999999996
2021-10-29 03:00:00,16.599999999999998,170.25,31.925
2021-10-29 04:00:00,16.458333333333332,176.66666666666666,31.616666666666664
2021-10-29 05:00:00,16.483333333333334,172.25,31.675
2021-10-29 06:00:00,16.533333333333335,175.75,32.09166666666667
2021-10-29 07:00:00,16.775000000000002,177.08333333333334,32.36666666666667
2021-10-29 08:00:00,17.325,178.5,32.4
2021-10-29 09:00:00,18.041666666666668,181.41666666666666,35.016666666666666
2021-10-29 10:00:00,17.383333333333336,181.83333333333334,34.65
2021-10-29 11:00:00,16.933333333333334,188.91666666666666,35.108333333333334
2021-10-29 12:00:00,17.7,171.75,35.800000000000004
2021-10-29 13:00:00,16.691666666666666,182.33333333333334,36.958333333333336
2021-10-29 14:00:00,17.841666666666665,179.83333333333334,35.75
2021-10-29 15:00:00,17.0,183.58333333333334,35.733333333333334
2021-10-29 16:00:00,15.541666666666666,175.25,33.30833333333333
2021-10-29 17:00:00,13.791666666666666,165.58333333333334,30.266666666666666
2021-10-29 18:00:00,12.841666666666667,160.0,25.924999999999997
2021-10-29 19:00:00,13.908333333333333,180.75,25.5
2021-10-29 20:00:00,14.625,174.58333333333334,26.78333333333333
2021-10-29 21:00:00,14.875,174.75,28.358333333333334
2021-10-29 22:00:00,15.424999999999999,175.91666666666666,29.766666666666666
2021-10-29 23:00:00,15.950000000000001,173.16666666666666,29.491666666666664
2021-10-30 00:00:00,17.275000000000002,174.91666666666666,31.833333333333332
2021-10-30 01:00:00,18.175,169.91666666666666,33.90833333333333
2021-10-30 02:00:00,17.275000000000002,168.91666666666666,35.733333333333334
2021-10-30 03:00:00,17.033333333333335,168.83333333333334,33.36666666666667
2021-10-30 04:00:00,16.416666666666668,167.75,33.425000000000004
2021-10-30 05:00:00,16.675,172.5,34.1
2021-10-30 06:00:00,17.666666666666668,174.91666666666666,35.483333333333334
2021-10-30 07:00:00,18.175,179.08333333333334,36.5
2021-10-30 08:00:00,19.46666666666667,158.58333333333334,37.36666666666667
2021-10-30 09:00:00,19.658333333333335,169.0,38.949999999999996
2021-10-30 10:00:00,19.041666666666668,177.08333333333334,38.05
2021-10-30 11:00:00,19.258333333333333,175.25,38.575
2021-10-30 12:00:00,19.441666666666666,180.41666666666666,38.516666666666666
2021-10-30 13:00:00,16.25,198.83333333333334,38.80833333333333
2021-10-30 14:00:00,15.683333333333332,228.91666666666666,34.233333333333334
2021-10-30 15:00:00,16.675,198.66666666666666,33.208333333333336
2021-10-30 16:00:00,15.908333333333333,201.66666666666666,32.88333333333333
2021-10-30 17:00:00,15.075000000000001,199.25,30.474999999999998
2021-10-30 18:00:00,13.916666666666666,193.08333333333334,27.691666666666666
2021-10-30 19:00:00,13.908333333333333,186.08333333333334,26.15833333333333
2021-10-30 20:00:00,13.325000000000001,179.91666666666666,25.683333333333334
2021-10-30 21:00:00,13.316666666666668,175.25,24.84166666666667
2021-10-30 22:00:00,13.391666666666666,173.33333333333334,24.900000000000002
2021-10-30 23:00:00,12.916666666666666,146.33333333333334,25.083333333333332
2021-10-31 00:00:00,13.0,145.91666666666666,24.008333333333336
2021-10-31 01:00:00,13.391666666666667,135.5,25.366666666666664
2021-10-31 02:00:00,14.433333333333335,135.25,26.425
2021-10-31 03:00:00,15.766666666666666,136.41666666666666,28.450000000000003
2021-10-31 04:00:00,16.191666666666666,137.58333333333334,30.46666666666667
2021-10-31 05:00:00,17.375,139.25,32.5
2021-10-31 06:00:00,18.724999999999998,137.58333333333334,34.800000000000004
2021-10-31 07:00:00,19.5,141.08333333333334,36.425000000000004
2021-10-31 08:00:00,19.9,145.58333333333334,37.28333333333333
2021-10-31 09:00:00,21.691666666666666,146.25,41.30833333333333
2021-10-31 10:00:00,21.0,149.5,43.10833333333333
2021-10-31 11:00:00,21.133333333333333,159.41666666666666,41.94166666666667
2021-10-31 12:00:00,21.441666666666666,166.83333333333334,43.53333333333333
2021-10-31 13:00:00,20.491666666666667,173.41666666666666,43.5
2021-10-31 14:00:00,22.083333333333332,176.83333333333334,43.01666666666667
